Code Constraint, Found
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_SOCKET__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_SOCKET__) && ((definedEx(__UCLIBC_HAS_THREADS__) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (!definedEx(__LINUXTHREADS_OLD__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__))))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || (definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))),0
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__LINUXTHREADS_OLD__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__))))) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (!definedEx(__LINUXTHREADS_OLD__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__))))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_EPOLL__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_EPOLL__) && ((definedEx(__UCLIBC_HAS_THREADS__) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (!definedEx(__LINUXTHREADS_OLD__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__))))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))))),1
(!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__ARCH_USE_MMU__) || (definedEx(__ARCH_USE_MMU__) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_LFS__) || (definedEx(__UCLIBC_HAS_LFS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || (definedEx(__UCLIBC_HAS_REALTIME__) && ((definedEx(__UCLIBC_HAS_THREADS__) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (!definedEx(__LINUXTHREADS_OLD__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__))))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))))),1
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || ((!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_TLS__) || !definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_TLS__))) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || ((definedEx(__UCLIBC_HAS_TLS__) || !definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_TLS__))) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__UCLIBC_HAS_THREADS__) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || (!definedEx(__UCLIBC_HAS_TLS__) && definedEx(__LINUXTHREADS_OLD__)))) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || ((definedEx(__UCLIBC_HAS_TLS__) || !definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_TLS__))) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__))) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__LINUXTHREADS_NEW__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)))) || !definedEx(__LINUXTHREADS_NEW__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__LINUXTHREADS_NEW__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_OLD__)) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))),0
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__ARCH_USE_MMU__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__ARCH_USE_MMU__) && definedEx(__UCLIBC_HAS_THREADS__))),0
((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__)),1
(definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)))) || !definedEx(__PTHREADS_DEBUG_SUPPORT__)),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_SUSV4_LEGACY__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)))) || !definedEx(__PTHREADS_DEBUG_SUPPORT__)),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__PTHREADS_DEBUG_SUPPORT__) || ((!definedEx(__PTHREADS_DEBUG_SUPPORT__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__PTHREADS_DEBUG_SUPPORT__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__)) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__PTHREADS_DEBUG_SUPPORT__)) || (definedEx(__PTHREADS_DEBUG_SUPPORT__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_NEW__)) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__PTHREADS_DEBUG_SUPPORT__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),0
((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__PTHREADS_DEBUG_SUPPORT__) && (!definedEx(__PTHREADS_DEBUG_SUPPORT__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__))) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__PTHREADS_DEBUG_SUPPORT__)),0
(definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || !definedEx(__LINUXTHREADS_NEW__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__LINUXTHREADS_NEW__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__)),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))),1
(!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_REALTIME__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_REALTIME__) && (definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_REALTIME__) && (definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__))) || !definedEx(__UCLIBC_HAS_REALTIME__)),0
((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__ARCH_USE_MMU__) && definedEx(__UCLIBC_HAS_THREADS__)) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__ARCH_USE_MMU__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))),0
(definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || !definedEx(__LINUXTHREADS_OLD__) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__UCLIBC_HAS_THREADS__))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__ARCH_USE_MMU__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__ARCH_USE_MMU__) && definedEx(__UCLIBC_HAS_THREADS__))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_REALTIME__)),1
(!definedEx(__UCLIBC_HAS_ADVANCED_REALTIME__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_REALTIME__) || (definedEx(__UCLIBC_HAS_ADVANCED_REALTIME__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_REALTIME__))),0
(!definedEx(__ARCH_USE_MMU__) || !definedEx(__UCLIBC_HAS_LIBUTIL__) || (definedEx(__UCLIBC_HAS_PTY__) && definedEx(__UCLIBC_HAS_LIBUTIL__))),1
((!definedEx(__UCLIBC_HAS_TLS__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_RESOLVER_SUPPORT__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_TLS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_RESOLVER_SUPPORT__))),0
(!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_CTYPE_TABLES__)),1
((!definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_LOCALE__)) && (!definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_SUSV4_LEGACY__))),1
((!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_NEW__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__))),0
